UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1473169218,9/6/2016 12:00:00 AM,03:40:18,2.96,45,30.38,71,186.43,7.87,06:08:00,18:34:00
1473169520,9/6/2016 12:00:00 AM,03:45:20,2.51,45,30.38,71,165.78,5.62,06:08:00,18:34:00
1473169825,9/6/2016 12:00:00 AM,03:50:25,2.3,45,30.38,70,184.93,6.75,06:08:00,18:34:00
1473170122,9/6/2016 12:00:00 AM,03:55:22,2.17,45,30.38,70,190.17,9.0,06:08:00,18:34:00
1473170421,9/6/2016 12:00:00 AM,04:00:21,2.55,45,30.38,68,179.28,4.5,06:08:00,18:34:00
1473170719,9/6/2016 12:00:00 AM,04:05:19,2.35,46,30.38,68,182.32,9.0,06:08:00,18:34:00
1473171020,9/6/2016 12:00:00 AM,04:10:20,2.5,46,30.38,67,158.64,6.75,06:08:00,18:34:00
1473171324,9/6/2016 12:00:00 AM,04:15:24,2.8,46,30.38,67,176.79,5.62,06:08:00,18:34:00
1473171620,9/6/2016 12:00:00 AM,04:20:20,2.66,46,30.38,67,184.73,6.75,06:08:00,18:34:00
1473171919,9/6/2016 12:00:00 AM,04:25:19,2.44,46,30.38,66,157.67,6.75,06:08:00,18:34:00
1473172220,9/6/2016 12:00:00 AM,04:30:20,2.35,46,30.38,66,178.58,6.75,06:08:00,18:34:00
1473172518,9/6/2016 12:00:00 AM,04:35:18,2.4,46,30.38,68,164.63,6.75,06:08:00,18:34:00
1473172820,9/6/2016 12:00:00 AM,04:40:20,2.38,45,30.38,67,164.79,6.75,06:08:00,18:34:00
1473173121,9/6/2016 12:00:00 AM,04:45:21,2.45,45,30.38,66,179.01,4.5,06:08:00,18:34:00
1473173418,9/6/2016 12:00:00 AM,04:50:18,2.2,46,30.38,66,194.1,6.75,06:08:00,18:34:00
1473173722,9/6/2016 12:00:00 AM,04:55:22,2.39,46,30.38,65,158.82,7.87,06:08:00,18:34:00
1473174022,9/6/2016 12:00:00 AM,05:00:22,2.36,46,30.38,66,179.78,5.62,06:08:00,18:34:00
1473174321,9/6/2016 12:00:00 AM,05:05:21,2.2,46,30.38,66,175.11,5.62,06:08:00,18:34:00
1473174618,9/6/2016 12:00:00 AM,05:10:18,2.06,45,30.38,66,153.88,5.62,06:08:00,18:34:00
1473174920,9/6/2016 12:00:00 AM,05:15:20,2.27,45,30.38,67,187.03,6.75,06:08:00,18:34:00
1473175226,9/6/2016 12:00:00 AM,05:20:26,2.67,45,30.38,68,180.68,6.75,06:08:00,18:34:00
1473175525,9/6/2016 12:00:00 AM,05:25:25,2.96,45,30.38,68,181.79,6.75,06:08:00,18:34:00
1473175830,9/6/2016 12:00:00 AM,05:30:30,2.88,45,30.38,68,183.95,6.75,06:08:00,18:34:00
1473176122,9/6/2016 12:00:00 AM,05:35:22,3.24,45,30.38,68,169.43,7.87,06:08:00,18:34:00
1473176423,9/6/2016 12:00:00 AM,05:40:23,2.92,45,30.38,68,188.12,6.75,06:08:00,18:34:00
1473176723,9/6/2016 12:00:00 AM,05:45:23,2.86,45,30.38,68,184.27,5.62,06:08:00,18:34:00
1473177023,9/6/2016 12:00:00 AM,05:50:23,3.01,45,30.38,67,185.99,5.62,06:08:00,18:34:00
1473177322,9/6/2016 12:00:00 AM,05:55:22,4.28,45,30.39,66,175.65,6.75,06:08:00,18:34:00
1473177619,9/6/2016 12:00:00 AM,06:00:19,6.12,45,30.39,65,171.92,7.87,06:08:00,18:34:00
1473177926,9/6/2016 12:00:00 AM,06:05:26,8.4,45,30.39,65,186.55,5.62,06:08:00,18:34:00
1473178226,9/6/2016 12:00:00 AM,06:10:26,9.02,45,30.39,65,181.04,7.87,06:08:00,18:34:00
1473178522,9/6/2016 12:00:00 AM,06:15:22,13.19,45,30.39,65,186.94,5.62,06:08:00,18:34:00
1473178821,9/6/2016 12:00:00 AM,06:20:21,16.6,45,30.39,64,187.35,9.0,06:08:00,18:34:00
1473179120,9/6/2016 12:00:00 AM,06:25:20,18.91,45,30.39,61,179.96,7.87,06:08:00,18:34:00
1473179419,9/6/2016 12:00:00 AM,06:30:19,20.82,45,30.39,61,171.88,5.62,06:08:00,18:34:00
1473179725,9/6/2016 12:00:00 AM,06:35:25,22.66,45,30.39,61,180.72,6.75,06:08:00,18:34:00
1473180022,9/6/2016 12:00:00 AM,06:40:22,24.24,46,30.39,61,185.25,5.62,06:08:00,18:34:00
1473180321,9/6/2016 12:00:00 AM,06:45:21,25.74,46,30.4,61,178.21,4.5,06:08:00,18:34:00
1473180620,9/6/2016 12:00:00 AM,06:50:20,27.36,46,30.4,60,161.59,4.5,06:08:00,18:34:00
1473180920,9/6/2016 12:00:00 AM,06:55:20,52.26,46,30.4,61,167.7,5.62,06:08:00,18:34:00
1473181219,9/6/2016 12:00:00 AM,07:00:19,158.75,47,30.4,58,166.44,6.75,06:08:00,18:34:00
1473181520,9/6/2016 12:00:00 AM,07:05:20,174.64,48,30.4,57,174.27,5.62,06:08:00,18:34:00
1473181818,9/6/2016 12:00:00 AM,07:10:18,210.89,49,30.4,54,178.39,4.5,06:08:00,18:34:00
1473182122,9/6/2016 12:00:00 AM,07:15:22,241.89,50,30.4,54,166.34,5.62,06:08:00,18:34:00
1473182421,9/6/2016 12:00:00 AM,07:20:21,269.55,51,30.4,54,174.26,4.5,06:08:00,18:34:00
1473182719,9/6/2016 12:00:00 AM,07:25:19,299.2,52,30.4,47,94.21,2.25,06:08:00,18:34:00
1473183018,9/6/2016 12:00:00 AM,07:30:18,324.7,55,30.4,47,86.35,3.37,06:08:00,18:34:00
1473183322,9/6/2016 12:00:00 AM,07:35:22,345.83,56,30.4,43,132.71,3.37,06:08:00,18:34:00
1473183621,9/6/2016 12:00:00 AM,07:40:21,374.52,58,30.41,45,129.24,5.62,06:08:00,18:34:00
1473183920,9/6/2016 12:00:00 AM,07:45:20,386.61,58,30.41,46,164.8,4.5,06:08:00,18:34:00
1473184222,9/6/2016 12:00:00 AM,07:50:22,404.99,59,30.41,49,123.16,5.62,06:08:00,18:34:00
1473184523,9/6/2016 12:00:00 AM,07:55:23,433.22,59,30.41,45,111.75,4.5,06:08:00,18:34:00
1473184819,9/6/2016 12:00:00 AM,08:00:19,459.73,60,30.41,40,57.55,2.25,06:08:00,18:34:00
1473185118,9/6/2016 12:00:00 AM,08:05:18,475.69,60,30.41,41,123.65,2.25,06:08:00,18:34:00
1473185421,9/6/2016 12:00:00 AM,08:10:21,499.23,61,30.41,37,127.54,5.62,06:08:00,18:34:00
1473185724,9/6/2016 12:00:00 AM,08:15:24,522.4,61,30.41,38,96.76,3.37,06:08:00,18:34:00
1473186020,9/6/2016 12:00:00 AM,08:20:20,539.11,61,30.41,41,62.57,3.37,06:08:00,18:34:00
1473186321,9/6/2016 12:00:00 AM,08:25:21,557.86,61,30.41,33,84.46,5.62,06:08:00,18:34:00
1473186621,9/6/2016 12:00:00 AM,08:30:21,576.26,62,30.41,31,53.06,1.12,06:08:00,18:34:00
1473186918,9/6/2016 12:00:00 AM,08:35:18,597.42,62,30.42,27,165.63,4.5,06:08:00,18:34:00
1473187221,9/6/2016 12:00:00 AM,08:40:21,615.77,62,30.42,48,80.6,3.37,06:08:00,18:34:00
1473187520,9/6/2016 12:00:00 AM,08:45:20,632.69,61,30.42,47,304.83,2.25,06:08:00,18:34:00
1473187822,9/6/2016 12:00:00 AM,08:50:22,646.03,61,30.42,57,98.46,5.62,06:08:00,18:34:00
1473188124,9/6/2016 12:00:00 AM,08:55:24,662.85,60,30.42,61,7.43,1.12,06:08:00,18:34:00
1473188421,9/6/2016 12:00:00 AM,09:00:21,673.18,59,30.42,62,35.0,9.0,06:08:00,18:34:00
1473188722,9/6/2016 12:00:00 AM,09:05:22,699.56,59,30.42,66,47.46,2.25,06:08:00,18:34:00
1473189022,9/6/2016 12:00:00 AM,09:10:22,716.79,58,30.42,67,45.92,5.62,06:08:00,18:34:00
1473189322,9/6/2016 12:00:00 AM,09:15:22,735.57,58,30.42,68,79.45,5.62,06:08:00,18:34:00
1473189623,9/6/2016 12:00:00 AM,09:20:23,757.23,58,30.42,69,353.18,3.37,06:08:00,18:34:00
1473189918,9/6/2016 12:00:00 AM,09:25:18,772.64,58,30.42,68,49.01,5.62,06:08:00,18:34:00
1473190220,9/6/2016 12:00:00 AM,09:30:20,787.28,58,30.42,61,26.45,5.62,06:08:00,18:34:00
1473190521,9/6/2016 12:00:00 AM,09:35:21,804.26,59,30.42,43,86.52,4.5,06:08:00,18:34:00
1473190823,9/6/2016 12:00:00 AM,09:40:23,817.35,60,30.42,67,12.63,6.75,06:08:00,18:34:00
1473191127,9/6/2016 12:00:00 AM,09:45:27,832.41,59,30.42,73,79.4,5.62,06:08:00,18:34:00
1473191422,9/6/2016 12:00:00 AM,09:50:22,845.77,58,30.42,76,47.28,6.75,06:08:00,18:34:00
1473191720,9/6/2016 12:00:00 AM,09:55:20,858.95,57,30.42,78,18.05,6.75,06:08:00,18:34:00
1473192020,9/6/2016 12:00:00 AM,10:00:20,876.46,57,30.42,78,53.13,4.5,06:08:00,18:34:00
1473192322,9/6/2016 12:00:00 AM,10:05:22,887.75,57,30.43,79,21.34,7.87,06:08:00,18:34:00
1473192618,9/6/2016 12:00:00 AM,10:10:18,899.86,57,30.42,81,37.39,1.12,06:08:00,18:34:00
1473192919,9/6/2016 12:00:00 AM,10:15:19,914.7,57,30.42,80,15.3,10.12,06:08:00,18:34:00
1473193221,9/6/2016 12:00:00 AM,10:20:21,925.0,57,30.42,77,49.86,5.62,06:08:00,18:34:00
1473193523,9/6/2016 12:00:00 AM,10:25:23,938.72,58,30.42,75,78.64,2.25,06:08:00,18:34:00
1473193823,9/6/2016 12:00:00 AM,10:30:23,951.29,58,30.42,75,43.98,4.5,06:08:00,18:34:00
1473194122,9/6/2016 12:00:00 AM,10:35:22,962.23,58,30.42,74,10.84,4.5,06:08:00,18:34:00
1473194418,9/6/2016 12:00:00 AM,10:40:18,971.67,58,30.42,74,59.57,9.0,06:08:00,18:34:00
1473194722,9/6/2016 12:00:00 AM,10:45:22,982.99,59,30.42,72,346.29,6.75,06:08:00,18:34:00
1473195024,9/6/2016 12:00:00 AM,10:50:24,993.08,59,30.42,73,51.26,7.87,06:08:00,18:34:00
1473195322,9/6/2016 12:00:00 AM,10:55:22,1000.69,59,30.42,72,7.97,3.37,06:08:00,18:34:00
1473195619,9/6/2016 12:00:00 AM,11:00:19,1007.97,59,30.42,72,13.68,6.75,06:08:00,18:34:00
1473195923,9/6/2016 12:00:00 AM,11:05:23,1015.39,59,30.42,72,341.28,5.62,06:08:00,18:34:00
1473196224,9/6/2016 12:00:00 AM,11:10:24,1023.67,58,30.42,75,56.35,4.5,06:08:00,18:34:00
1473196522,9/6/2016 12:00:00 AM,11:15:22,1031.17,58,30.42,76,336.34,5.62,06:08:00,18:34:00
1473196820,9/6/2016 12:00:00 AM,11:20:20,1034.72,58,30.42,77,31.61,3.37,06:08:00,18:34:00
1473197120,9/6/2016 12:00:00 AM,11:25:20,1039.55,58,30.42,79,30.23,7.87,06:08:00,18:34:00
1473197421,9/6/2016 12:00:00 AM,11:30:21,1045.95,58,30.42,77,140.55,4.5,06:08:00,18:34:00
1473197723,9/6/2016 12:00:00 AM,11:35:23,1053.32,58,30.42,78,24.6,4.5,06:08:00,18:34:00
1473198021,9/6/2016 12:00:00 AM,11:40:21,1058.16,58,30.42,80,50.0,4.5,06:08:00,18:34:00
1473198321,9/6/2016 12:00:00 AM,11:45:21,1061.6,58,30.42,80,56.97,1.12,06:08:00,18:34:00
1473198621,9/6/2016 12:00:00 AM,11:50:21,1063.62,58,30.42,80,35.37,7.87,06:08:00,18:34:00
1473198920,9/6/2016 12:00:00 AM,11:55:20,1098.4,58,30.42,81,346.75,4.5,06:08:00,18:34:00
1473199224,9/6/2016 12:00:00 AM,12:00:24,1101.78,58,30.42,82,7.68,3.37,06:08:00,18:34:00
1473199520,9/6/2016 12:00:00 AM,12:05:20,1081.85,58,30.42,81,28.2,7.87,06:08:00,18:34:00
1473199826,9/6/2016 12:00:00 AM,12:10:26,1083.17,58,30.42,80,0.71,6.75,06:08:00,18:34:00
1473200124,9/6/2016 12:00:00 AM,12:15:24,655.28,58,30.42,81,335.75,7.87,06:08:00,18:34:00
1473200424,9/6/2016 12:00:00 AM,12:20:24,618.81,58,30.42,82,26.1,7.87,06:08:00,18:34:00
1473200719,9/6/2016 12:00:00 AM,12:25:19,1047.92,58,30.42,81,358.32,4.5,06:08:00,18:34:00
1473201022,9/6/2016 12:00:00 AM,12:30:22,1076.68,58,30.42,78,36.17,6.75,06:08:00,18:34:00
1473201321,9/6/2016 12:00:00 AM,12:35:21,1075.79,58,30.42,78,46.86,6.75,06:08:00,18:34:00
1473201619,9/6/2016 12:00:00 AM,12:40:19,1069.02,58,30.42,76,28.94,5.62,06:08:00,18:34:00
1473201921,9/6/2016 12:00:00 AM,12:45:21,1067.7,58,30.41,77,32.89,4.5,06:08:00,18:34:00
1473202223,9/6/2016 12:00:00 AM,12:50:23,1064.29,59,30.41,72,44.83,4.5,06:08:00,18:34:00
1473202522,9/6/2016 12:00:00 AM,12:55:22,1061.0,58,30.41,75,20.92,4.5,06:08:00,18:34:00
1473202820,9/6/2016 12:00:00 AM,13:00:20,1065.47,59,30.41,76,29.14,3.37,06:08:00,18:34:00
1473203119,9/6/2016 12:00:00 AM,13:05:19,1057.23,59,30.41,76,5.82,5.62,06:08:00,18:34:00
1473203420,9/6/2016 12:00:00 AM,13:10:20,1045.99,59,30.41,77,13.55,4.5,06:08:00,18:34:00
1473203721,9/6/2016 12:00:00 AM,13:15:21,1039.33,59,30.41,76,52.11,7.87,06:08:00,18:34:00
1473204021,9/6/2016 12:00:00 AM,13:20:21,1036.05,59,30.41,75,357.75,7.87,06:08:00,18:34:00
1473204324,9/6/2016 12:00:00 AM,13:25:24,1024.68,60,30.41,76,7.18,5.62,06:08:00,18:34:00
1473204621,9/6/2016 12:00:00 AM,13:30:21,1022.54,60,30.4,76,25.93,7.87,06:08:00,18:34:00
1473204922,9/6/2016 12:00:00 AM,13:35:22,1030.36,60,30.4,75,60.16,5.62,06:08:00,18:34:00
1473205223,9/6/2016 12:00:00 AM,13:40:23,1058.52,60,30.41,78,4.59,11.25,06:08:00,18:34:00
1473205525,9/6/2016 12:00:00 AM,13:45:25,418.52,59,30.4,78,66.6,4.5,06:08:00,18:34:00
1473205818,9/6/2016 12:00:00 AM,13:50:18,845.89,59,30.4,79,4.72,7.87,06:08:00,18:34:00
1473206120,9/6/2016 12:00:00 AM,13:55:20,1138.21,59,30.4,79,56.31,0.0,06:08:00,18:34:00
1473206422,9/6/2016 12:00:00 AM,14:00:22,1094.71,60,30.41,80,23.98,12.37,06:08:00,18:34:00
1473206723,9/6/2016 12:00:00 AM,14:05:23,356.21,59,30.4,81,55.27,6.75,06:08:00,18:34:00
1473207021,9/6/2016 12:00:00 AM,14:10:21,694.47,59,30.4,83,7.96,7.87,06:08:00,18:34:00
1473207318,9/6/2016 12:00:00 AM,14:15:18,975.31,59,30.4,81,14.59,3.37,06:08:00,18:34:00
1473207618,9/6/2016 12:00:00 AM,14:20:18,1116.92,59,30.4,82,2.4,10.12,06:08:00,18:34:00
1473207922,9/6/2016 12:00:00 AM,14:25:22,498.63,60,30.39,81,332.52,9.0,06:08:00,18:34:00
1473208225,9/6/2016 12:00:00 AM,14:30:25,565.82,59,30.39,82,24.23,3.37,06:08:00,18:34:00
1473208519,9/6/2016 12:00:00 AM,14:35:19,666.6,58,30.39,85,51.74,9.0,06:08:00,18:34:00
1473208822,9/6/2016 12:00:00 AM,14:40:22,589.95,58,30.4,85,46.55,9.0,06:08:00,18:34:00
1473209124,9/6/2016 12:00:00 AM,14:45:24,900.04,58,30.39,84,357.05,6.75,06:08:00,18:34:00
1473209418,9/6/2016 12:00:00 AM,14:50:18,584.98,58,30.39,85,334.24,4.5,06:08:00,18:34:00
1473209722,9/6/2016 12:00:00 AM,14:55:22,435.61,58,30.39,85,2.21,6.75,06:08:00,18:34:00
1473210023,9/6/2016 12:00:00 AM,15:00:23,641.01,58,30.39,85,23.62,9.0,06:08:00,18:34:00
1473210319,9/6/2016 12:00:00 AM,15:05:19,389.25,57,30.39,88,330.83,4.5,06:08:00,18:34:00
1473210624,9/6/2016 12:00:00 AM,15:10:24,384.22,57,30.39,87,54.56,4.5,06:08:00,18:34:00
1473210919,9/6/2016 12:00:00 AM,15:15:19,354.86,56,30.39,87,34.44,6.75,06:08:00,18:34:00
1473211220,9/6/2016 12:00:00 AM,15:20:20,309.65,56,30.39,88,62.15,4.5,06:08:00,18:34:00
1473211519,9/6/2016 12:00:00 AM,15:25:19,314.74,56,30.39,89,40.88,10.12,06:08:00,18:34:00
1473211820,9/6/2016 12:00:00 AM,15:30:20,428.2,56,30.39,90,12.89,3.37,06:08:00,18:34:00
1473212118,9/6/2016 12:00:00 AM,15:35:18,448.12,56,30.39,89,1.88,4.5,06:08:00,18:34:00
1473212419,9/6/2016 12:00:00 AM,15:40:19,463.62,56,30.39,85,25.0,2.25,06:08:00,18:34:00
1473212719,9/6/2016 12:00:00 AM,15:45:19,366.17,56,30.39,87,82.46,9.0,06:08:00,18:34:00
1473213020,9/6/2016 12:00:00 AM,15:50:20,542.74,56,30.39,85,20.1,3.37,06:08:00,18:34:00
1473213322,9/6/2016 12:00:00 AM,15:55:22,489.78,57,30.39,86,51.16,5.62,06:08:00,18:34:00
1473213621,9/6/2016 12:00:00 AM,16:00:21,347.15,57,30.39,86,63.06,1.12,06:08:00,18:34:00
1473213919,9/6/2016 12:00:00 AM,16:05:19,246.76,57,30.39,88,49.17,9.0,06:08:00,18:34:00
1473214220,9/6/2016 12:00:00 AM,16:10:20,279.35,56,30.39,89,58.59,3.37,06:08:00,18:34:00
1473214520,9/6/2016 12:00:00 AM,16:15:20,434.18,56,30.39,90,50.46,5.62,06:08:00,18:34:00
1473214820,9/6/2016 12:00:00 AM,16:20:20,483.37,56,30.39,90,32.39,5.62,06:08:00,18:34:00
1473215122,9/6/2016 12:00:00 AM,16:25:22,305.13,56,30.39,90,6.76,3.37,06:08:00,18:34:00
1473215420,9/6/2016 12:00:00 AM,16:30:20,424.49,56,30.39,91,47.97,4.5,06:08:00,18:34:00
1473215722,9/6/2016 12:00:00 AM,16:35:22,265.17,56,30.39,91,44.71,4.5,06:08:00,18:34:00
1473216022,9/6/2016 12:00:00 AM,16:40:22,225.04,55,30.39,92,1.38,5.62,06:08:00,18:34:00
1473216322,9/6/2016 12:00:00 AM,16:45:22,227.73,55,30.39,93,11.07,5.62,06:08:00,18:34:00
1473216624,9/6/2016 12:00:00 AM,16:50:24,155.49,54,30.4,93,52.99,4.5,06:08:00,18:34:00
1473216922,9/6/2016 12:00:00 AM,16:55:22,192.54,54,30.39,94,23.8,2.25,06:08:00,18:34:00
1473217222,9/6/2016 12:00:00 AM,17:00:22,152.79,54,30.39,93,31.97,4.5,06:08:00,18:34:00
1473217521,9/6/2016 12:00:00 AM,17:05:21,246.22,54,30.39,93,128.9,3.37,06:08:00,18:34:00
1473217825,9/6/2016 12:00:00 AM,17:10:25,468.75,55,30.39,93,39.23,1.12,06:08:00,18:34:00
1473218122,9/6/2016 12:00:00 AM,17:15:22,280.16,56,30.39,92,57.4,3.37,06:08:00,18:34:00
1473218422,9/6/2016 12:00:00 AM,17:20:22,319.5,56,30.39,90,60.0,3.37,06:08:00,18:34:00
1473218721,9/6/2016 12:00:00 AM,17:25:21,250.48,56,30.39,90,10.97,4.5,06:08:00,18:34:00
1473219019,9/6/2016 12:00:00 AM,17:30:19,211.22,56,30.39,89,36.95,3.37,06:08:00,18:34:00
1473219319,9/6/2016 12:00:00 AM,17:35:19,182.95,56,30.39,89,20.01,4.5,06:08:00,18:34:00
1473219622,9/6/2016 12:00:00 AM,17:40:22,159.12,56,30.39,90,42.02,2.25,06:08:00,18:34:00
1473219920,9/6/2016 12:00:00 AM,17:45:20,146.41,56,30.39,90,53.35,2.25,06:08:00,18:34:00
1473220218,9/6/2016 12:00:00 AM,17:50:18,100.95,56,30.4,91,41.24,4.5,06:08:00,18:34:00
1473220521,9/6/2016 12:00:00 AM,17:55:21,79.45,55,30.4,90,32.36,4.5,06:08:00,18:34:00
1473220820,9/6/2016 12:00:00 AM,18:00:20,68.92,55,30.4,91,34.42,4.5,06:08:00,18:34:00
1473221120,9/6/2016 12:00:00 AM,18:05:20,38.48,54,30.4,92,51.04,2.25,06:08:00,18:34:00
1473221425,9/6/2016 12:00:00 AM,18:10:25,23.15,54,30.4,93,35.07,5.62,06:08:00,18:34:00
1473221723,9/6/2016 12:00:00 AM,18:15:23,33.95,54,30.4,94,66.69,3.37,06:08:00,18:34:00
1473222020,9/6/2016 12:00:00 AM,18:20:20,18.75,53,30.4,95,30.14,2.25,06:08:00,18:34:00
1473222321,9/6/2016 12:00:00 AM,18:25:21,8.21,53,30.4,96,41.92,2.25,06:08:00,18:34:00
1473222621,9/6/2016 12:00:00 AM,18:30:21,4.84,52,30.4,97,48.9,1.12,06:08:00,18:34:00
1473222922,9/6/2016 12:00:00 AM,18:35:22,3.76,52,30.4,97,39.34,3.37,06:08:00,18:34:00
1473223220,9/6/2016 12:00:00 AM,18:40:20,2.94,52,30.4,98,97.84,2.25,06:08:00,18:34:00
1473223522,9/6/2016 12:00:00 AM,18:45:22,2.19,51,30.4,98,70.41,3.37,06:08:00,18:34:00
1473223820,9/6/2016 12:00:00 AM,18:50:20,3.1,51,30.4,98,59.86,3.37,06:08:00,18:34:00
1473224118,9/6/2016 12:00:00 AM,18:55:18,1.89,51,30.4,99,83.94,1.12,06:08:00,18:34:00
1473224419,9/6/2016 12:00:00 AM,19:00:19,1.89,51,30.4,99,153.81,3.37,06:08:00,18:34:00
1473224725,9/6/2016 12:00:00 AM,19:05:25,2.04,51,30.4,99,82.5,2.25,06:08:00,18:34:00
1473225022,9/6/2016 12:00:00 AM,19:10:22,2.06,51,30.4,99,78.59,1.12,06:08:00,18:34:00
1473225321,9/6/2016 12:00:00 AM,19:15:21,1.93,51,30.4,100,65.51,3.37,06:08:00,18:34:00
1473225623,9/6/2016 12:00:00 AM,19:20:23,1.98,50,30.41,100,77.87,4.5,06:08:00,18:34:00
1473225921,9/6/2016 12:00:00 AM,19:25:21,2.17,50,30.41,100,75.85,1.12,06:08:00,18:34:00
1473226219,9/6/2016 12:00:00 AM,19:30:19,2.47,50,30.41,100,111.59,5.62,06:08:00,18:34:00
1473226518,9/6/2016 12:00:00 AM,19:35:18,2.11,50,30.41,100,154.77,3.37,06:08:00,18:34:00
1473226832,9/6/2016 12:00:00 AM,19:40:32,2.4,50,30.41,100,71.93,3.37,06:08:00,18:34:00
1473227121,9/6/2016 12:00:00 AM,19:45:21,2.38,49,30.41,100,77.16,5.62,06:08:00,18:34:00
1473227418,9/6/2016 12:00:00 AM,19:50:18,2.04,49,30.41,100,101.83,3.37,06:08:00,18:34:00
1473227721,9/6/2016 12:00:00 AM,19:55:21,2.26,49,30.41,100,83.32,2.25,06:08:00,18:34:00
1473228021,9/6/2016 12:00:00 AM,20:00:21,2.14,49,30.41,100,102.28,7.87,06:08:00,18:34:00
1473228321,9/6/2016 12:00:00 AM,20:05:21,2.0,48,30.41,100,132.07,4.5,06:08:00,18:34:00
1473228621,9/6/2016 12:00:00 AM,20:10:21,2.07,47,30.41,99,147.36,5.62,06:08:00,18:34:00
1473228918,9/6/2016 12:00:00 AM,20:15:18,1.96,47,30.41,97,154.68,5.62,06:08:00,18:34:00
1473229221,9/6/2016 12:00:00 AM,20:20:21,2.17,47,30.41,87,46.97,3.37,06:08:00,18:34:00
1473229523,9/6/2016 12:00:00 AM,20:25:23,1.87,48,30.42,84,82.71,3.37,06:08:00,18:34:00
1473229822,9/6/2016 12:00:00 AM,20:30:22,1.73,48,30.42,88,114.03,3.37,06:08:00,18:34:00
1473230123,9/6/2016 12:00:00 AM,20:35:23,1.89,48,30.42,88,152.48,4.5,06:08:00,18:34:00
1473230423,9/6/2016 12:00:00 AM,20:40:23,1.99,48,30.42,89,142.91,6.75,06:08:00,18:34:00
1473230720,9/6/2016 12:00:00 AM,20:45:20,1.96,48,30.42,88,153.92,9.0,06:08:00,18:34:00
1473231024,9/6/2016 12:00:00 AM,20:50:24,2.0,48,30.42,86,125.92,6.75,06:08:00,18:34:00
1473231327,9/6/2016 12:00:00 AM,20:55:27,2.02,48,30.43,88,98.5,7.87,06:08:00,18:34:00
1473231618,9/6/2016 12:00:00 AM,21:00:18,2.15,47,30.42,88,128.83,10.12,06:08:00,18:34:00
1473231920,9/6/2016 12:00:00 AM,21:05:20,2.07,47,30.42,88,136.34,6.75,06:08:00,18:34:00
1473232219,9/6/2016 12:00:00 AM,21:10:19,2.5,47,30.42,88,144.21,5.62,06:08:00,18:34:00
1473232523,9/6/2016 12:00:00 AM,21:15:23,2.75,47,30.42,85,134.38,6.75,06:08:00,18:34:00
1473232821,9/6/2016 12:00:00 AM,21:20:21,2.58,47,30.42,82,105.47,3.37,06:08:00,18:34:00
1473233121,9/6/2016 12:00:00 AM,21:25:21,2.55,47,30.42,82,130.24,2.25,06:08:00,18:34:00
1473233421,9/6/2016 12:00:00 AM,21:30:21,2.54,47,30.42,84,99.69,5.62,06:08:00,18:34:00
1473233722,9/6/2016 12:00:00 AM,21:35:22,2.46,47,30.42,88,155.76,5.62,06:08:00,18:34:00
1473234019,9/6/2016 12:00:00 AM,21:40:19,2.33,47,30.43,85,335.6,2.25,06:08:00,18:34:00
1473234318,9/6/2016 12:00:00 AM,21:45:18,2.16,47,30.43,85,176.77,4.5,06:08:00,18:34:00
1473234622,9/6/2016 12:00:00 AM,21:50:22,2.21,47,30.43,83,181.19,3.37,06:08:00,18:34:00
1473234921,9/6/2016 12:00:00 AM,21:55:21,2.49,48,30.43,85,125.2,7.87,06:08:00,18:34:00
1473235219,9/6/2016 12:00:00 AM,22:00:19,2.4,47,30.43,83,126.66,6.75,06:08:00,18:34:00
1473235520,9/6/2016 12:00:00 AM,22:05:20,2.65,47,30.43,80,109.46,7.87,06:08:00,18:34:00
1473235820,9/6/2016 12:00:00 AM,22:10:20,2.44,47,30.42,76,159.16,6.75,06:08:00,18:34:00
1473236118,9/6/2016 12:00:00 AM,22:15:18,2.51,47,30.42,73,173.99,5.62,06:08:00,18:34:00
1473236424,9/6/2016 12:00:00 AM,22:20:24,2.79,47,30.42,72,188.74,6.75,06:08:00,18:34:00
1473236721,9/6/2016 12:00:00 AM,22:25:21,2.38,47,30.42,68,152.49,4.5,06:08:00,18:34:00
1473237022,9/6/2016 12:00:00 AM,22:30:22,2.37,48,30.42,63,169.32,6.75,06:08:00,18:34:00
1473237326,9/6/2016 12:00:00 AM,22:35:26,2.41,48,30.42,59,151.57,3.37,06:08:00,18:34:00
1473237618,9/6/2016 12:00:00 AM,22:40:18,2.28,49,30.42,59,120.42,4.5,06:08:00,18:34:00
1473237920,9/6/2016 12:00:00 AM,22:45:20,2.3,49,30.43,59,159.33,6.75,06:08:00,18:34:00
1473238218,9/6/2016 12:00:00 AM,22:50:18,2.44,49,30.43,59,136.46,3.37,06:08:00,18:34:00
1473238518,9/6/2016 12:00:00 AM,22:55:18,2.27,49,30.43,59,103.0,9.0,06:08:00,18:34:00
1473238819,9/6/2016 12:00:00 AM,23:00:19,2.4,49,30.42,58,134.59,7.87,06:08:00,18:34:00
1473239124,9/6/2016 12:00:00 AM,23:05:24,2.28,49,30.42,58,122.84,9.0,06:08:00,18:34:00
1473239425,9/6/2016 12:00:00 AM,23:10:25,2.18,49,30.42,58,128.95,6.75,06:08:00,18:34:00
